manufacturer,price,number_of_reviews,average_review_rating,sellers,cat,sub_cat,name,info,desc,reviews
2098,7.74,27.0,4.2,1822,17,142,-0.71143,-0.85097784,22.461107,-2.0274894
388,11.15,1.0,5.0,1822,14,46,2.210613,-1.5766773,-3.0897765,4.390685
2241,3.95,1.0,5.0,855,17,142,-1.669672,-1.3296224,-1.555153,-1.6512908
1692,10.16,8.0,4.0,212,14,52,-1.4514524,-1.129312,-2.3015943,0.5193489
1072,21.21,1.0,5.0,1178,17,93,3.5192187,-0.9781642,-1.2006645,6.572251
1974,10.25,16.0,4.5,1081,32,69,-0.14378941,-2.0291395,-1.8428273,-2.6661534
547,1.49,3.0,4.7,184,5,49,-5.5860105,5.1944776,-1.5568397,6.0992403
1548,12.9,45.0,4.2,1822,17,142,1.8548775,-1.0049467,-0.6138996,-4.638939
987,14.49,30.0,4.7,584,34,14,-7.0619383,-1.4305108,-1.2066303,-4.220913
1736,74.95,1.0,5.0,622,17,110,1.3059984,-0.8934004,-1.9203188,-3.259707
2307,1.2,3.0,4.3,1683,0,29,0.9964959,5.690603,-2.452285,4.7272315
208,8.9,2.0,5.0,17,40,151,1.8091639,-1.3907171,-0.599068,-0.8704508
2182,127.85,1.0,5.0,1508,7,140,0.6167325,-0.9784493,-2.291206,-2.4223971
2219,17.99,4.0,5.0,1822,39,76,0.0068925284,-0.9615236,-1.8612773,-4.4684806
1961,13.7,1.0,5.0,1086,21,75,-1.9328624,-1.3192077,-1.018886,-1.7880899
952,9.99,5.0,4.2,639,12,37,1.3408272,-1.0197103,-1.4082259,-1.6659822
1345,9.71,14.0,4.9,1399,13,60,0.312711,-0.8370859,-2.7094007,-1.8957831
53,7.5,1.0,5.0,1822,40,151,-0.08426285,-1.3197676,-1.4621251,-2.1640022
1025,29.99,13.0,4.6,706,21,75,7.476558,-1.451078,-2.045379,-4.05168
2324,11.89,1.0,4.0,212,0,29,-0.75628006,-1.355542,-2.5065155,6.1194153
1499,7.99,1.0,5.0,123,0,29,1.1990156,-1.6644725,-2.3090909,3.4701762
362,15.0,379.0,4.1,81,31,118,0.34587333,-1.4455957,-1.2514952,-3.920797
1043,2.74,8.0,4.9,1266,0,29,2.5273867,5.902576,-1.6635598,-2.310663
1548,26.99,1.0,5.0,970,17,142,4.7841954,-0.8779044,-1.0881412,1.3832327
1997,179.55,1.0,5.0,1822,13,1,-0.04899341,-1.4381467,-1.9439209,-3.7354374
538,3.17,6.0,4.3,1822,29,43,-0.64834297,-0.7427825,-1.143056,-0.8974492
1996,25.99,11.0,4.3,1786,7,138,-1.832712,5.5659785,-1.994347,-2.69459
1118,199.18,105.0,4.7,204,40,151,-0.5095876,-2.0637124,-2.3131933,-4.1785183
236,24.9,2.0,5.0,1822,34,14,-1.4444265,-1.0725921,-1.3147571,1.1029636
474,10.0,1.0,5.0,81,21,75,-2.489425,-1.3778709,-2.672434,5.868366
1118,6.0,20.0,4.5,713,40,151,3.0932071,-1.5961094,0.25877088,-1.2561185
1395,32.5,1.0,5.0,1822,9,122,-3.731784,-1.1702331,0.192319,0.19775034
97,1.0,1.0,5.0,1321,0,97,6.141316,-1.460987,-1.3328377,2.944187
1507,6.8,1.0,4.0,1601,14,52,2.9539936,5.76041,-2.668154,1.9267802
300,13.3,1.0,5.0,81,34,80,-2.5763988,-1.3082887,-1.4357455,1.4538466
721,24.99,2.0,5.0,665,17,33,1.1350664,-1.0372869,-0.7550415,4.2094393
41,119.99,1.0,5.0,160,7,140,5.8408813,-1.128512,-1.8276947,-4.265247
1694,3.58,3.0,4.3,1822,12,2,-2.1387002,-0.85353625,-1.0622298,0.83159584
671,12.18,2.0,4.5,1822,32,69,-8.080413,-1.3467739,-2.2215154,-0.82525885
1905,18.75,1.0,5.0,450,5,135,-4.4409757,-0.631353,22.461107,-3.0560586
1259,19.42,1.0,5.0,1377,29,43,3.7679856,-1.3056893,-2.707387,-1.0174167
183,2.99,1.0,5.0,1534,0,28,4.3754005,-1.259206,22.461107,6.266054
1108,53.01,2.0,5.0,1822,13,116,0.50778705,-1.1594521,-2.0106394,5.2170186
2094,4.61,1.0,5.0,1587,29,43,0.32900068,-1.0256394,0.50633025,1.9985468
62,5.85,1.0,4.0,81,17,91,-1.9818522,-1.6636901,-2.678182,6.1638956
218,6.99,4.0,4.3,690,40,151,0.15040445,-1.1149108,-1.3062906,-0.9647559
1630,1.89,4.0,5.0,554,29,43,6.568936,-1.2145993,-2.6717649,2.4318252
2275,6.77,3.0,4.7,1172,14,22,7.1213555,-1.0171621,-2.4035406,-0.39612263
1686,29.73,1.0,5.0,834,7,140,-1.1429067,-1.47502,0.3666425,0.5472378
1849,69.71,9.0,4.9,880,7,140,1.3745928,-1.001699,-1.5812409,-4.26054
1781,16.46,5.0,4.6,1592,12,37,0.71256566,-0.9407621,-1.2570022,-3.8070688
916,11.99,2.0,4.5,81,7,140,-0.19671394,-1.5182161,-2.9761548,-2.1097844
2010,1.95,31.0,4.6,720,14,22,1.1044221,-0.8966759,-2.178935,-1.5813011
1939,29.95,10.0,4.2,1822,1,113,-0.5310271,-0.98642135,-3.1632452,-1.5666338
423,4.98,10.0,4.4,1822,0,29,3.6912923,-1.3291013,-1.5965723,-2.431458
400,5.95,1.0,5.0,1822,7,138,-7.7157564,5.5774136,-2.6928146,7.2170086
1927,27.28,2.0,4.0,503,40,151,-1.8591168,-0.89924806,0.39421645,-2.292367
987,11.25,19.0,4.0,1412,34,14,-6.7035794,4.912846,-1.8826897,-4.160192
2317,5.99,1.0,4.0,754,14,46,3.7696187,-0.98010325,-0.2858397,3.4569893
1753,719.95,1.0,5.0,699,13,116,2.3111484,-1.5128502,0.7738543,-4.638678
2131,5.95,1.0,5.0,1486,13,116,-0.58579487,5.499203,-2.1502633,-1.202171
1905,3.2,1.0,5.0,1178,7,140,-3.955087,-1.3028356,-1.373276,5.5034833
632,0.89,1.0,5.0,1822,29,10,-4.8919563,-0.8149718,-1.4157016,5.5054584
1821,10.56,2.0,5.0,877,5,128,-2.975828,-1.3816566,-1.7527037,6.2008667
1418,42.79,1.0,5.0,1528,12,2,-3.968425,-0.6719002,22.461107,-2.849551
787,1.74,5.0,5.0,1822,40,151,-1.6709772,-1.0748597,0.074999936,2.782818
1477,3.29,2.0,5.0,1586,0,97,6.2841964,-1.1035122,-2.0901632,2.4847152
587,10.0,1.0,5.0,914,32,64,-1.1287949,-0.92740834,-2.4281716,-4.681707
397,5.99,1.0,5.0,1822,18,44,2.520676,-1.2675494,-1.2038767,3.4310575
894,3.19,1.0,5.0,1336,29,43,6.35186,-0.89244306,-0.5924497,-1.7594314
1549,10.95,10.0,4.3,1228,17,142,3.186498,-1.025163,-1.991252,-1.5921011
1308,7.9,8.0,4.8,1692,2,115,-4.9716415,4.912846,-2.1721673,-1.8534166
1634,1.99,2.0,4.5,539,29,10,2.2536302,-1.056328,-1.447625,-0.8613389
2010,5.92,1.0,5.0,537,34,80,-4.410237,5.708585,-2.7019215,-1.5915813
1008,13.44,1.0,5.0,1740,7,140,4.159606,-1.0546519,-2.1361442,-4.296498
453,8.75,1.0,5.0,1774,5,39,-2.861738,5.5277977,-2.241253,3.3403003
365,24.93,3.0,5.0,1822,21,75,2.3969657,-1.8532499,-1.9218994,-3.3736608
305,20.99,1.0,4.0,589,12,37,3.5758734,-0.66891366,-2.1974785,0.12499496
18,15.0,1.0,5.0,1822,32,69,5.142875,5.6917076,-1.599075,-2.4323852
2105,1.98,6.0,4.2,398,29,10,-1.087803,5.571123,-2.0046763,-2.2235787
1476,9.99,12.0,4.6,807,12,2,1.504663,-0.72525686,-1.3565464,-2.7526956
635,1.38,7.0,4.1,1822,29,10,5.4186335,5.8145337,0.80860305,4.7212315
203,3.99,1.0,5.0,150,40,151,-4.787356,-1.2474922,-1.2894598,-1.8218142
534,11.95,1.0,4.0,1623,7,140,2.330083,-0.8940583,0.24334657,-0.8731811
869,3.61,9.0,4.6,82,0,29,3.2094367,-1.8284625,-2.820324,-3.1219385
2315,0.99,1.0,4.0,1683,0,29,7.9379773,-1.569168,-2.452285,6.9948564
887,30.41,3.0,4.7,1571,5,72,-6.9030814,-0.9686481,-2.0738237,-0.7140311
1384,101.93,1.0,4.0,1822,17,121,3.4223876,-0.6516806,-0.4873434,-5.6326404
1723,11.99,6.0,4.8,1822,12,1,-5.0284867,-1.4267485,-2.0737343,-3.5363843
1637,16.99,1.0,5.0,1525,0,35,-5.9299664,5.5283775,-2.7368,4.3463173
1432,4.99,1.0,5.0,41,7,140,5.381518,-0.9601082,-0.66014165,-1.5693676
84,2.3,4.0,5.0,1822,29,43,-1.581278,-1.1282182,-1.170249,1.4894346
315,8.8,1.0,5.0,623,17,93,4.1524634,-1.2590463,-1.7605302,2.7587128
1513,3.99,1.0,5.0,1043,26,94,4.970607,-0.65550077,-2.0094237,6.653221
1974,18.5,5.0,5.0,1081,32,69,-1.9294019,5.89665,-2.2269075,-1.141353
547,7.95,2.0,4.5,81,5,49,-1.3724805,-1.2977585,-2.3586953,-1.1230044
1497,39.99,1.0,5.0,1530,13,1,-5.8750453,-1.5324513,-1.9199347,-4.5812263
1714,174.99,27.0,4.2,1822,17,121,-2.5626965,-1.8234202,-2.1434596,-3.9152918
1597,7.97,1.0,5.0,979,29,43,5.8884315,-1.2026417,22.461107,2.5371032
52,9.49,5.0,4.8,1822,17,142,-1.6014162,5.8712807,-0.82983124,3.561861
493,28.5,5.0,4.6,1822,17,110,3.828052,-1.2695527,-1.9618893,-0.976261
1658,4.79,6.0,4.3,81,14,46,-3.928766,-0.7800179,-1.7507232,-1.798806
544,9.69,11.0,4.8,212,7,140,2.8726788,-1.4600075,-0.52883905,-1.4688814
1459,6.99,1.0,5.0,81,13,81,0.34312373,5.5634193,-2.3647614,6.54321
528,2.9,1.0,5.0,693,14,46,4.711824,-1.2239965,-1.3524398,3.9394186
792,26.95,5.0,4.8,1315,12,2,-3.1461012,5.90115,-1.1459937,-2.1073542
2313,2.99,1.0,4.0,1683,0,29,3.1499596,-1.5918341,-2.452285,6.3693376
587,6.65,9.0,4.9,1822,5,137,-0.350951,-0.7019339,-1.7522329,-2.3490899
1441,1.96,1.0,5.0,1091,0,29,4.9943447,-1.4325266,22.461107,6.9491487
1875,26.22,1.0,5.0,674,7,140,2.5675247,-1.2529808,-0.4873434,-1.6982268
1118,24.98,7.0,4.3,698,40,151,4.260892,5.460842,-1.7956802,-1.3927709
2155,7.99,8.0,4.0,1112,21,75,6.2979074,-1.6179445,-2.72084,-2.2721684
33,49.99,1.0,4.0,1822,17,110,-0.9193972,-0.7597716,-1.3719417,-2.1062133
291,19.49,12.0,4.6,191,12,2,3.5786533,5.7828293,-0.78901803,-3.256975
1223,40.0,1.0,5.0,81,7,140,1.5536307,-1.2270138,-2.583833,-1.7026848
1249,63.73,1.0,5.0,1822,5,71,-1.7372147,6.0375233,22.461107,-1.8036844
1912,14.33,25.0,4.6,1174,17,91,2.2879431,-1.1078972,-2.336811,-3.9725897
1777,24.99,4.0,5.0,1083,21,21,-5.077891,-1.5003481,-2.580581,-3.4614563
460,1.15,2.0,5.0,444,29,10,-3.053918,5.638469,-1.3382475,5.4714494
216,28.23,1.0,5.0,1309,1,123,-0.24277346,-1.2504047,-1.3077973,5.450615
698,2.24,4.0,4.8,410,29,10,-1.0562094,-1.1497037,-1.5128253,3.537482
2326,4.99,1.0,4.0,1722,17,121,1.3344042,-1.8086625,-1.7460203,-5.5137773
1337,6.99,30.0,4.8,1720,0,8,-3.3862123,-0.9509347,-1.6810606,-3.101648
1476,1.98,5.0,4.8,554,12,2,-8.031503,-0.95176244,-1.2051238,1.2089688
1220,21.0,2.0,4.5,1074,14,56,-0.16105048,-0.8938209,-2.2635026,-2.364564
460,1.17,2.0,5.0,904,29,10,-6.974357,5.649435,-1.0859776,4.9225683
1113,79.01,1.0,5.0,760,9,122,-4.271987,-0.95671296,-2.3973093,0.21790689
1597,4.94,1.0,5.0,1822,29,43,3.8396819,-0.930409,22.461107,4.5752897
1456,3.86,3.0,5.0,1822,5,49,3.6016273,-1.2386466,-2.2992203,3.7363698
2010,3.65,20.0,4.7,140,0,35,2.4075334,-1.1969156,-2.276691,-1.5423083
846,16.32,3.0,4.3,649,32,69,-8.169323,-1.5836827,-1.911129,-3.3931227
1647,2.39,2.0,4.5,716,0,29,4.9606075,-1.4447602,-0.37226233,-3.8975272
2075,14.99,13.0,4.6,81,13,116,-0.7278705,-1.6031348,-1.9084083,-1.4937711
2357,10.99,12.0,4.8,191,40,151,0.34741762,6.014253,-1.260833,-2.374686
653,2.95,74.0,4.5,1822,29,10,-2.6911407,-1.1091292,-1.4265075,-4.108798
623,2.59,134.0,4.0,1291,9,122,-1.1217797,-1.1031338,-0.9950505,-5.0762186
1533,9.99,69.0,4.7,81,13,103,-1.6697834,-1.4930949,-1.8988303,-2.9404292
2356,15.99,1.0,4.0,839,7,140,6.2617683,-0.78285486,-1.1529285,5.2602572
1436,1.7,2.0,5.0,1822,29,43,0.8598697,-1.1913391,-1.8901215,4.477329
671,18.95,4.0,5.0,968,32,69,-4.8294525,-1.655152,-1.5002409,-0.2613766
2079,9.99,1.0,5.0,1495,40,151,-1.9391956,-0.86218226,-0.49338976,-0.76687723
628,1.46,32.0,4.4,978,29,10,6.10941,-1.1691588,-1.4157016,-1.0049801
1227,12.99,1.0,5.0,81,9,122,-2.5424728,-1.1571109,-2.025904,6.566211
1526,14.99,1.0,5.0,1545,40,151,1.526543,-0.9475346,-1.4307877,1.1339403
1964,1.99,4.0,4.8,1344,14,56,-2.5868442,-1.0795293,-1.6986023,-1.5504667
1130,32.99,1.0,4.0,1254,1,123,1.0358955,-1.1560782,22.461107,2.9278245
721,44.73,1.0,5.0,824,5,128,-3.3057175,-1.5489355,-1.6401541,0.5901797
843,18.23,6.0,4.7,1822,40,151,3.01175,-1.3927592,-2.2799582,-1.7738843
2331,3.49,2.0,5.0,1016,5,137,0.8717929,-1.0298634,0.66574484,4.7022667
1825,2.95,1.0,5.0,1586,0,97,6.7817154,-1.1382421,-1.5043452,6.778502
2009,62.99,1.0,5.0,900,17,93,-3.3787432,-1.2376465,-2.2220962,-0.10564448
1905,10.54,1.0,5.0,1822,13,116,3.4252348,-1.078556,-1.8005375,3.7997603
1594,9.5,1.0,5.0,1087,14,46,-1.5531975,-1.209601,-1.7795868,5.455588
460,1.65,1.0,5.0,1822,29,73,2.9138448,-1.1203574,-1.7898048,4.560763
599,10.73,2.0,5.0,1822,17,91,1.4260811,5.562263,-0.48937473,4.4163957
2251,50.22,1.0,5.0,1219,14,22,4.1346145,-1.0443354,-1.9149053,-0.93231034
887,46.4,1.0,5.0,1822,5,128,1.4763532,-1.3996997,-3.1642158,-2.56529
1275,5.99,55.0,4.6,81,0,8,-0.23065627,-1.2873256,-2.091466,-3.4504707
1717,35.91,1.0,5.0,81,0,96,5.2886267,-0.7933826,-2.013443,0.68339056
2111,9.64,11.0,4.6,609,14,46,-2.2824116,-1.4809616,-2.12967,-2.6082344
36,5.7,2.0,4.5,792,17,93,-1.294607,-1.3618972,-1.178836,-0.103409976
1327,16.68,42.0,4.8,289,40,151,-2.5707746,5.7220197,-2.251109,-2.5283139
301,17.96,15.0,5.0,1403,7,140,-1.5078813,-1.4286941,-1.7997506,0.93461645
2141,2.75,2.0,5.0,1322,0,29,5.0582685,-1.767139,-0.5024433,-2.1184237
631,14.95,1.0,5.0,1759,21,75,4.2001476,-0.93505216,10.589549,-3.8110816
1060,16.8,147.0,4.7,1822,0,34,-1.0099964,5.387446,-1.615171,-4.587101
228,39.99,210.0,4.2,81,34,14,5.557401,-2.1676605,-0.7175994,-5.437326
84,2.78,4.0,4.5,1822,29,10,-2.9846678,-1.2488168,-1.4244032,-1.449853
1199,33.11,2.0,5.0,1174,17,91,0.3610778,-1.7597433,-2.2519996,-0.61729085
1427,7.99,19.0,4.8,105,14,56,-1.6896607,-1.4507519,-2.2710721,-3.1333542
358,72.54,1.0,5.0,1219,17,121,0.09213215,-1.3271884,-1.9188489,5.979059
1090,16.09,1.0,4.0,289,0,8,2.261241,-1.200637,-1.4441535,-3.539828
1974,37.5,3.0,4.7,1081,32,69,2.504058,-1.6842673,-1.8335692,0.17197922
1290,23.45,1.0,5.0,81,17,93,-4.3495884,-0.85979176,-1.899377,0.021852445
2128,26.34,14.0,4.6,239,34,80,6.483761,-1.4989477,-1.5677465,-1.3834527
550,23.31,3.0,4.7,7,0,28,2.7963514,-1.9107219,-1.9642401,-3.2978928
1776,19.1,1.0,5.0,830,0,28,2.267589,5.5343146,-1.1376438,2.7642205
1433,7.99,3.0,5.0,525,7,140,6.709633,-0.99499154,-1.5010513,0.75554556
1674,12.49,3.0,4.3,1822,12,2,3.276084,-0.8596473,-2.8813064,-2.1478245
1912,5.29,1.0,5.0,1178,17,110,4.263446,-1.1690654,-0.43506142,4.2861714
1151,2.5,2.0,4.0,1822,14,52,0.4024137,-0.9302307,-3.0428786,3.2561066
1243,18.49,1.0,5.0,1694,17,142,1.9816514,-1.1143495,22.461107,0.21375978
1633,2.99,1.0,5.0,358,0,96,1.4683875,5.805277,-1.8508548,-0.8670447
552,8.99,1.0,5.0,1822,1,123,-2.8633873,-1.2265866,-1.8344333,4.8545423
702,2.03,2.0,5.0,786,14,46,3.2289777,-1.0305748,-1.870427,-1.8506438
2300,41.0,1.0,4.0,1652,7,140,-0.34561256,5.956829,-2.4142733,-3.710842
1974,43.5,14.0,4.8,1081,32,69,0.027422618,5.6749487,-2.1595476,-3.6495452
1912,26.17,1.0,4.0,1297,17,91,2.4450696,5.6142807,-3.027846,2.1105194
721,5.96,1.0,4.0,514,13,1,-4.72518,-1.2757957,-2.436875,2.9202378
1924,27.59,3.0,4.3,81,14,22,-4.859307,-1.2354078,-1.5256327,-4.6883945
1254,5.22,6.0,4.7,1109,13,1,3.346892,-1.4175519,-1.8012369,-1.4198653
889,8.44,1.0,5.0,1487,13,89,0.086728714,-0.9722425,-1.905719,5.109786
1905,17.36,1.0,5.0,1178,17,93,-0.36753765,-1.0007304,8.995771,-0.8986464
435,6.99,2.0,5.0,1822,40,151,-2.7360184,-0.9873858,-1.5209976,1.3445238
1311,6.99,2.0,5.0,1750,0,8,0.93786836,-1.132046,-1.7526928,5.675764
64,11.49,2.0,4.5,1822,14,22,-6.886398,-1.2054558,-2.8174076,-0.31760654
1719,12.0,5.0,5.0,1149,21,75,-0.8662905,-1.9261621,-1.8049295,2.4505067
1232,15.53,1.0,4.0,732,17,121,-3.465759,5.4834847,-0.82734525,-1.3204217
1432,11.99,1.0,4.0,41,7,140,4.77399,6.2292337,-0.74737096,-0.7014934
1947,3.99,14.0,5.0,1822,14,46,1.83979,5.4168653,-2.7805874,-2.4249067
183,4.95,5.0,4.4,1822,0,28,2.5037036,-1.5059915,22.461107,1.5121388
2225,1.83,2.0,5.0,1524,34,80,-1.2585378,-1.3225464,22.461107,4.638428
721,15.7,17.0,4.6,1216,5,71,-0.095608614,-1.4423746,-2.153158,-1.2502773
2169,1.38,600.0,4.5,997,0,50,6.9932327,-1.9210423,-0.8429564,-3.3902514
1476,1.46,10.0,5.0,978,29,10,5.1984944,-0.9393429,-1.7906327,-2.7665803
1996,10.75,1.0,5.0,704,7,138,0.5573841,-1.2169877,-1.2535696,7.3414726
1403,14.99,1.0,5.0,47,40,151,2.269494,-0.97564024,0.80961025,5.1798325
544,15.16,1.0,5.0,81,5,49,-3.1712148,-0.59463966,22.461107,-1.1797616
1195,2.29,1.0,5.0,633,12,2,-6.907297,-0.89282715,0.11779517,1.8803129
1409,1.24,2.0,4.0,1822,29,10,-1.76112,-1.0549567,-2.9069629,-0.855825
544,12.99,4.0,5.0,1822,5,49,1.4873242,6.233742,-1.9964578,-0.6960346
2195,2.99,1.0,5.0,246,34,14,2.126369,5.9059834,-3.6837056,5.7258916
2030,9.99,1.0,5.0,1822,5,128,-2.208272,-1.0795149,-1.1893585,5.381139
1433,6.45,2.0,5.0,973,7,140,-3.8555322,-1.4039083,-2.6153774,-0.22753271
1745,34.33,1.0,5.0,1740,7,140,4.537122,-1.0958074,-2.1361442,-2.4506278
2117,20.64,2.0,5.0,339,7,140,6.1338377,-1.2021754,-2.1361442,-0.040617414
240,14.99,2.0,5.0,178,17,93,-5.1520104,-1.4371388,-2.1112013,-1.4120705
764,6.6,1.0,5.0,1822,29,43,-5.417851,-0.9241215,-0.848365,7.4110837
65,8.98,1.0,5.0,123,0,97,-4.020976,-1.2216291,-1.5079789,-3.4447677
1243,1.0,2.0,5.0,227,17,142,-3.692121,-1.1423422,-2.0053318,0.713664
1427,5.53,193.0,4.4,81,14,56,-1.0838394,-1.4848651,-1.9579409,-3.5703692
1074,8.04,3.0,5.0,79,21,0,0.5130816,-1.2600647,-3.4765444,1.9689958
2291,2.79,6.0,5.0,136,0,29,0.8062801,-1.28913,-1.6867999,1.3531471
931,5.99,3.0,5.0,884,12,37,5.0398417,-0.9347478,-2.713728,-1.799576
1461,5.45,2.0,5.0,81,13,81,0.4562494,-1.2792393,-0.8151857,4.950167
937,21.6,14.0,4.8,720,7,140,3.1844602,-1.4613061,-2.396886,0.8495953
1477,5.75,2.0,4.0,1586,0,97,5.648379,-1.0962514,-2.4086645,5.713428
1533,57.76,1.0,5.0,1407,13,81,1.1544255,-1.1221787,-1.7666018,-2.7524936
1948,3.13,1.0,5.0,786,14,46,9.097841,-1.2102523,-2.6167872,-2.578859
562,10.98,8.0,4.6,1822,14,56,-1.7027892,-1.2482895,-2.5056634,-3.2116287
1215,0.88,1.0,5.0,1057,17,142,2.311761,-1.196729,22.461107,1.6295987
1623,9.06,5.0,4.0,1822,5,109,-6.3344097,-0.9983054,-1.9032915,-4.0252943
1433,8.59,2.0,5.0,522,7,140,-6.626547,-1.2453253,-2.6151564,1.2445513
628,1.84,1.0,5.0,444,29,10,6.3153925,-1.0114398,-0.84618676,4.706869
751,2.14,3.0,5.0,1178,0,35,-6.440503,-0.50029314,-1.576418,4.7191863
1432,18.99,1.0,5.0,41,7,140,4.273014,-0.6686688,-0.70445275,-1.7566888
365,6.99,1.0,5.0,1822,21,75,-1.0811716,-1.8326502,-1.7362027,1.2678674
1261,101.15,2.0,4.0,1822,13,89,0.7111524,5.500416,-2.3196146,-3.429801
2010,3.45,4.0,4.0,85,0,35,-5.6866894,-1.1955161,-1.3229791,0.24948733
1188,1.5,8.0,4.8,822,0,29,4.5172577,-1.3499475,-4.035006,-0.8979636
2310,0.99,1.0,5.0,1683,0,29,3.8981647,-1.5888476,-2.452285,-2.0952408
1389,54.0,1.0,4.0,526,17,93,6.7884264,-1.4987826,-1.2006645,1.0154363
979,2.19,1.0,5.0,1255,17,142,-2.6005502,-1.3183577,0.5255313,2.4824862
1625,10.98,1.0,5.0,1822,40,151,1.3335482,5.9898944,-1.4541756,1.9569584
1433,4.29,1.0,5.0,1822,7,140,-4.751624,-1.1736404,-0.04863419,3.982427
1808,9.56,35.0,4.8,1327,34,80,-2.8948257,-1.1193393,-1.1312286,-3.862634
1823,4.14,1.0,4.0,1051,12,37,-4.0769176,6.1206264,-1.6419683,1.8745577
1153,10.99,6.0,4.3,1822,12,2,-1.032591,-0.5488815,0.5136771,-2.458889
1433,6.99,2.0,5.0,1378,7,140,-4.2261906,6.2736864,-2.787679,6.068282
1822,7.99,1.0,5.0,335,13,116,4.0390434,-1.096692,-1.0718069,5.538137
260,2.95,1.0,5.0,184,12,2,-0.76117253,-0.6939136,-1.9811425,0.5309748
1249,5.01,4.0,4.8,1822,7,140,-1.9824291,5.8176084,-1.177104,3.7643378
1459,6.57,1.0,5.0,563,13,81,-1.6417826,-1.6087165,-0.17272039,0.32700646
654,6.95,8.0,5.0,850,21,0,-5.9086466,5.9462223,-1.7215514,-3.303005
1718,3.99,1.0,5.0,1423,13,60,3.1073406,-1.4382001,5.747756,2.2576735
1763,18.94,22.0,4.0,1458,13,103,-8.265532,-1.8013377,-1.6577935,-2.8612998
2246,11.95,3.0,4.3,758,14,22,2.419036,-1.0673592,-1.5722944,1.1503085
2133,6.99,14.0,4.5,1822,12,2,1.660778,-0.8402754,-1.4686141,-3.8303077
1447,76.99,0.0,0.0,419,40,151,-4.3308444,-1.182866,-1.3699414,-5.9809194
1118,52.85,8.0,4.5,163,40,151,0.60031587,-1.5896122,-1.4859474,-4.210091
2095,2.99,11.0,4.8,1822,17,142,1.0910387,-1.20805,-1.3017997,1.4806739
1249,9.99,17.0,4.5,690,13,116,-0.99944067,-1.3329985,-1.8403282,-3.4261863
1957,5.99,31.0,4.6,81,14,56,3.010659,5.6293273,-2.3147805,-2.2153533
234,11.01,1.0,5.0,1444,17,33,-1.8227811,5.620987,-2.191421,7.6032095
1566,23.99,1.0,5.0,272,13,1,-6.62401,-0.9981133,-1.8919148,1.13852
300,11.8,2.0,5.0,81,34,80,-4.7015567,-1.3483243,-1.9792646,1.8780634
437,39.99,1.0,5.0,41,7,140,4.3008847,-0.74127996,-1.8346192,2.051281
2119,15.0,1.0,5.0,363,7,140,2.6429183,-1.1583438,-1.3436671,6.054532
1049,3.5,1.0,5.0,722,12,2,-3.9678826,-0.90797544,-2.3740976,0.7298384
1462,4.99,3.0,4.7,1822,17,110,2.00113,-1.943662,-2.1137972,1.8019751
228,11.57,1.0,5.0,1822,5,49,-2.1114807,6.0605392,-2.5307333,0.96247536
103,4.56,18.0,4.4,745,0,97,4.753948,5.904673,-2.026671,1.5661483
2101,34.59,2.0,4.5,1822,7,140,0.5561832,5.9303937,-2.1361442,0.2056825
2022,0.55,1.0,5.0,1822,17,110,0.24608961,-1.0173068,-0.87940323,4.0288124
1076,8.65,15.0,4.6,81,40,151,1.2368516,-1.4073359,-1.6604463,-0.5823984
2031,6.99,1.0,5.0,872,9,51,-1.9812461,-0.9601945,22.461107,2.0076451
315,10.1,1.0,5.0,623,17,93,6.149405,5.580423,-1.2559078,5.2622666
60,14.97,1.0,5.0,57,13,1,1.3071821,6.140927,22.461107,-1.6530654
787,1.2,265.0,4.2,1672,12,2,1.3521076,-1.4445708,0.14527515,-4.166728
1445,16.32,39.0,4.9,1550,34,16,0.5141175,-1.612063,-1.6600978,-2.7881644
1481,11.41,110.0,4.8,1822,14,52,1.939262,-1.3703754,-2.7909174,-3.972404
2170,31.8,1.0,4.0,1822,7,140,2.8156707,-1.035958,-2.1361442,0.45387295
2059,4.1,2.0,5.0,1822,17,110,1.8530807,-0.9129456,-0.80964714,-1.2514504
1594,9.5,1.0,5.0,1087,14,46,0.01261042,-1.0489695,-1.9188955,2.7126496
1477,2.85,4.0,5.0,1586,0,97,5.8613567,-1.1910118,-2.2813098,-0.022913868
1118,13.99,2.0,5.0,81,40,151,1.6283412,-1.4804378,-2.147362,0.39444563
2105,0.95,116.0,4.5,1730,29,43,3.3817194,5.6940184,-1.6097107,-1.9324058
1249,29.0,1.0,4.0,46,40,151,0.17929712,-0.8360379,-2.253908,5.051354
1978,2.49,1.0,5.0,1202,0,97,2.5025947,-1.2070556,-1.71638,-3.6228547
934,21.95,4.0,4.8,955,17,93,-1.4307892,-1.7814298,0.010874081,-2.0922158
1763,2.5,1.0,5.0,325,34,42,0.39186883,-1.3689326,-2.1816,-3.8449388
181,27.0,1.0,5.0,526,17,93,-2.7190502,-1.2233642,-2.1613996,-2.6740098
762,4.99,28.0,4.5,1457,14,22,7.4712186,5.6349607,-2.145712,-1.2933563
544,14.04,1.0,4.0,865,5,49,-1.0664309,-1.303045,-2.4737084,-1.6656673
1837,87.99,1.0,4.0,1530,12,37,1.9144795,-0.86852676,-0.5080641,-5.9809194
1682,11.88,25.0,4.6,1670,0,29,-1.7054588,-1.6587641,-2.088145,-3.1586297
1249,4.99,1.0,4.0,1822,13,116,-0.6042769,-1.2373108,-1.177104,3.748763
